timestamp,open,high,low,close,volume
1746645600000,1.271e-05,1.271e-05,1.2646e-05,1.2656e-05,473845751.0
1746645900000,1.2642e-05,1.2642e-05,1.2589e-05,1.2594e-05,1107972789.0
1746646200000,1.2588e-05,1.2619e-05,1.2562e-05,1.2569e-05,795071795.0
1746646500000,1.257e-05,1.2613e-05,1.257e-05,1.2609e-05,833937952.0
1746646800000,1.2614e-05,1.272e-05,1.2612e-05,1.2686e-05,982397941.0
1746647100000,1.2682e-05,1.2687e-05,1.2643e-05,1.2643e-05,46771682.0
1746647400000,1.2642e-05,1.2647e-05,1.2613e-05,1.2639e-05,183284073.0
1746647700000,1.2639e-05,1.2647e-05,1.263e-05,1.2634e-05,106870985.0
1746648000000,1.2634e-05,1.2634e-05,1.2596e-05,1.2633e-05,150141473.0
1746648300000,1.2617e-05,1.2647e-05,1.2616e-05,1.2616e-05,40465763.0
1746648600000,1.2637e-05,1.2659e-05,1.2637e-05,1.2659e-05,34050316.0
1746648900000,1.265e-05,1.2664e-05,1.2616e-05,1.2619e-05,292547709.0
1746649200000,1.2621e-05,1.2625e-05,1.2609e-05,1.2615e-05,311208559.0
1746649500000,1.2609e-05,1.2627e-05,1.2593e-05,1.2605e-05,520270896.0
1746649800000,1.2605e-05,1.262e-05,1.2589e-05,1.2603e-05,120971505.0
1746650100000,1.2611e-05,1.262e-05,1.2577e-05,1.2577e-05,239970603.0
1746650400000,1.2576e-05,1.2578e-05,1.2551e-05,1.2578e-05,2001832601.0
1746650700000,1.258e-05,1.2606e-05,1.2565e-05,1.2606e-05,545445711.0
1746651000000,1.2609e-05,1.261e-05,1.26e-05,1.2602e-05,59424885.0
1746651300000,1.2603e-05,1.2637e-05,1.2603e-05,1.2637e-05,111335275.0
1746651600000,1.2637e-05,1.2637e-05,1.262e-05,1.2636e-05,242550643.0
1746651900000,1.2625e-05,1.2651e-05,1.2625e-05,1.2649e-05,113863080.0
1746652200000,1.265e-05,1.268e-05,1.2649e-05,1.267e-05,1702934345.0
1746652500000,1.2678e-05,1.2686e-05,1.2667e-05,1.2681e-05,16691269.0
1746652800000,1.2688e-05,1.2688e-05,1.2681e-05,1.2685e-05,16667239.0
1746653100000,1.2689e-05,1.272e-05,1.2685e-05,1.2718e-05,373911282.0
1746653400000,1.2724e-05,1.2746e-05,1.2695e-05,1.273e-05,340483993.0
1746653700000,1.2727e-05,1.2733e-05,1.269e-05,1.269e-05,555742765.0
