timestamp,open,high,low,close,volume
1742832000000,0.025,0.4949,0.025,0.3437,2766695616.000001
1742918400000,0.3435,0.406,0.301,0.3541,3263489933.0000005
1743004800000,0.3537,0.3839,0.3142,0.3439,2119544859.0000005
1743091200000,0.3438,0.359,0.2984,0.3145,1551624356.9999995
1743177600000,0.3144,0.3342,0.2408,0.25,1388543737.6000004
1743264000000,0.25,0.2755,0.2233,0.2532,1349191544.2
1743350400000,0.2532,0.2665,0.2298,0.2399,983592654.6
1743436800000,0.2399,0.2415,0.2157,0.2227,716323284.2000002
1743523200000,0.2227,0.2294,0.1861,0.1932,834238562.4
1743609600000,0.1936,0.2075,0.1829,0.1989,1060472457.8
1743696000000,0.1988,0.2055,0.1852,0.1887,725721845.3999999
1743782400000,0.1887,0.2403,0.1668,0.1696,2784267389.6
1743868800000,0.1695,0.1778,0.1631,0.164,921049759.6000001
1743955200000,0.1639,0.1832,0.1544,0.1793,1400664302.6000004
1744041600000,0.1793,0.1817,0.1629,0.1707,926499859.2000003
1744128000000,0.1707,0.1925,0.1694,0.1864,1244182707.1999998
1744214400000,0.1864,0.2116,0.1742,0.1747,1070971982.2
1744300800000,0.1746,0.1882,0.1675,0.1874,919643455.9999996
1744387200000,0.1872,0.2059,0.1758,0.2028,966762140.5999998
1744473600000,0.2029,0.2204,0.1925,0.1946,752217661.4000003
1744560000000,0.1945,0.1983,0.1643,0.165,676082360.9999998
1744646400000,0.1653,0.1678,0.1432,0.1493,673060197.4
1744732800000,0.1494,0.1564,0.1463,0.1494,483600448.2000002
1744819200000,0.1495,0.1541,0.1419,0.1532,399471952.8
1744905600000,0.1535,0.1549,0.1439,0.1457,292809930.0
1744992000000,0.1458,0.1502,0.1398,0.1446,315447316.6000001
1745078400000,0.1447,0.1649,0.1441,0.1629,487402841.59999996
1745164800000,0.163,0.1737,0.1585,0.1714,404051900.2
1745251200000,0.1716,0.1869,0.1662,0.1779,454525043.0
1745337600000,0.1779,0.1931,0.1744,0.1837,463241048.8
1745424000000,0.1837,0.1838,0.1704,0.1784,244666406.6000001
1745510400000,0.1785,0.182,0.1686,0.1724,343172718.8
1745596800000,0.1725,0.1861,0.1684,0.184,312107485.59999996
1745683200000,0.1837,0.19,0.1708,0.1878,413309082.4
1745769600000,0.1877,0.1988,0.1747,0.186,445537834.19999987
1745856000000,0.1859,0.1997,0.1853,0.1891,355522512.2000001
1745942400000,0.1892,0.2026,0.1835,0.1989,380331416.4
1746028800000,0.1989,0.2165,0.1967,0.2056,325431272.8
1746115200000,0.2059,0.235,0.1975,0.2178,276055197.8
1746201600000,0.2178,0.2319,0.2057,0.212,209098833.99999994
1746288000000,0.2121,0.2121,0.1923,0.2002,225360392.4
1746374400000,0.2004,0.32,0.1978,0.2973,1294280281.4
1746460800000,0.297,0.35,0.2283,0.2289,2311896016.8
1746547200000,0.2288,0.2369,0.2117,0.2201,424360984.4000002
1746633600000,0.2202,0.265,0.2067,0.2343,553883374.6000001
1746720000000,0.2344,0.26,0.2274,0.2435,420403100.4
1746806400000,0.2436,0.2696,0.2419,0.26,329511249.8
1746892800000,0.2601,0.36,0.2599,0.3532,487799945.9
