timestamp,open,high,low,close,volume
1743735600000,82912.2,83063.3,82683.8,82812.5,76.46224566
1743739200000,82814.4,82925.2,82610.6,82723.6,69.46983538
1743742800000,82723.6,83210.0,82634.3,83205.4,41.64249312
1743746400000,83205.5,83255.9,83028.8,83052.7,60.23558162
1743750000000,83052.8,84007.9,83039.8,83999.3,273.2029914
1743753600000,83999.9,84640.0,83999.9,84414.5,316.89323518
1743757200000,84422.0,84720.6,84132.9,84567.2,131.02126636
1743760800000,84568.6,84686.9,82419.9,82537.5,623.63730724
1743764400000,82567.5,82766.4,81655.3,82678.6,420.78298004
1743768000000,82672.0,83199.4,82221.3,82869.4,572.46654042
1743771600000,82879.0,83500.0,82138.8,83338.9,559.1270024
1743775200000,83337.3,83504.8,81844.0,82561.3,549.10873364
1743778800000,82561.9,83698.4,82488.2,82853.1,592.09644592
1743782400000,82870.5,83558.3,82735.9,83392.1,325.0691048
1743786000000,83392.2,84616.3,82962.4,84465.3,327.4738827
1743789600000,84465.3,84584.6,83730.7,83977.8,239.94726738
1743793200000,83996.9,84450.0,83781.9,84003.4,225.02920766
1743796800000,84001.7,84277.6,83490.3,84159.0,137.45163204
1743800400000,84159.1,84441.0,83925.8,84176.3,117.73663802
1743804000000,84176.3,84269.4,84014.1,84056.4,46.69327164
1743807600000,84056.4,84105.1,83640.0,83887.5,48.06141348
1743811200000,83887.6,83887.6,83415.0,83775.8,75.67645946
1743814800000,83775.9,84262.0,83775.9,83977.0,71.87076214
1743818400000,83977.0,84092.9,83797.5,83976.5,57.63027816
1743822000000,83976.5,83976.5,83628.6,83630.1,80.45772724
1743825600000,83630.0,83866.6,83612.5,83678.0,62.96588084
1743829200000,83678.1,83856.7,83625.0,83681.7,52.60473522
1743832800000,83681.8,83725.8,83335.9,83475.4,68.93218224
1743836400000,83475.4,83557.9,83357.8,83525.6,49.13208286
1743840000000,83525.6,83645.7,83363.2,83507.6,46.79664416
1743843600000,83510.9,83856.9,83510.9,83839.0,35.93164798
1743847200000,83833.6,83895.4,83568.5,83643.8,39.74966542
1743850800000,83643.8,83694.0,83448.5,83453.2,55.34747128
1743854400000,83453.2,83553.8,83126.4,83274.6,61.3152314
1743858000000,83274.7,83326.0,82529.0,82751.4,181.74419
1743861600000,82751.4,83027.9,82675.5,82915.0,81.61060964
1743865200000,82915.1,82915.1,82388.1,82627.8,137.49733896
1743868800000,82621.2,82824.9,82600.7,82742.8,40.67946142
1743872400000,82742.9,82958.9,82672.3,82866.9,34.13876196
1743876000000,82867.0,83108.1,82846.9,83031.4,45.1226992
1743879600000,83031.4,83140.0,82772.1,82855.7,46.72691146
1743883200000,82855.7,83102.7,82819.1,83076.7,125.81159274
1743886800000,83076.8,83230.9,82893.2,82911.5,72.54439138
1743890400000,82911.5,83218.0,82911.5,83193.6,82.66923606
1743894000000,83187.3,83673.5,83122.6,83522.6,100.91462094
1743897600000,83529.6,83609.8,83416.8,83524.7,85.10185544
1743901200000,83524.8,83793.3,83421.2,83433.8,76.80900998
1743904800000,83433.8,83493.6,83275.8,83298.5,61.8801982
1743908400000,83298.5,83402.9,83171.3,83336.1,41.91258092
1743912000000,83338.2,83500.0,83227.8,83500.0,37.3281716
1743915600000,83500.0,83530.8,83322.4,83445.7,39.11581252
1743919200000,83445.7,83463.9,83107.2,83110.8,42.75954984
1743922800000,83115.9,83199.8,83021.9,83021.9,75.40050266
1743926400000,83021.9,83044.5,82725.6,83032.6,64.0129795
1743930000000,83032.6,83166.0,82925.3,83075.0,34.12116454
1743933600000,83075.0,83077.8,82716.3,82869.7,45.44770922
1743937200000,82869.8,82923.2,82667.7,82844.7,35.49624232
1743940800000,82844.7,82974.3,82629.9,82691.4,83.58545078
1743944400000,82697.8,82838.2,82215.0,82307.3,126.82293376
1743948000000,82307.3,82795.4,82229.8,82662.3,94.80810976
1743951600000,82662.2,82809.5,82394.0,82569.5,107.8127263
1743955200000,82545.8,82556.5,81928.6,81978.2,170.93923008
1743958800000,81975.2,81988.7,80561.0,80816.2,509.36332624
1743962400000,80816.2,80816.2,78681.5,79078.3,936.97455692
1743966000000,79107.7,79854.6,78835.1,79632.5,357.81974294
